hgnc_symbol	chromosome_name
RCCD1	15
RCE1	11
RCHY1	4
RCL1	9
RCN1	11
RCN2	15
RCN3	19
RCOR1	14
RCOR2	11
RCOR3	1
RCSD1	1
RCVRN	17
RD3	1
RDH10	8
RDH11	14
RDH12	14
RDH13	19
RDH14	2
RDH16	12
RDH5	12
RDM1	17
RDX	11
REC8	14
RECK	9
RECQL	12
RECQL4	8
RECQL5	17
REEP1	2
REEP2	5
REEP3	10
REEP4	8
REEP5	5
REEP6	19
REG1A	2
REL	2
RELA	11
RELB	19
RELL1	4
RELL2	5
RELN	7
RELT	11
REM1	20
REM2	14
RENBP	X
REP15	12
REPIN1	7
REPS1	6
REPS2	X
RER1	1
RERE	1
RERG	12
RERGL	12
REST	4
RETSAT	2
REV1	2
REV3L	6
REXO1	19
REXO1L1P	8
REXO2	11
REXO4	9
RFC1	4
RFC2	7
RFC3	13
RFC4	3
RFC5	12
RFESD	5
RFFL	17
RFK	9
RFNG	17
RFPL1	22
RFPL2	22
RFT1	3
RFTN1	3
RFTN2	2
RFWD2	1
RFWD3	16
RFX1	19
RFX2	19
RFX3	9
RFX4	12
RFX5	1
RFX7	15
RFX8	2
RFXANK	19
RFXAP	13
RGAG1	X
RGAG4	X
RGCC	13
RGL1	1
RGL2	6
RGL3	19
RGL4	22
RGMA	15
RGMB	5
RGN	X
RGP1	9
RGPD1	2
RGPD3	2
RGPD4	2
RGPD4-AS1	2
RGPD5	2
RGPD6	2
RGPD8	2
RGR	10
RGS1	1
RGS10	10
RGS11	16
RGS12	4
RGS14	5
RGS16	1
RGS17	6
RGS18	1
RGS19	20
RGS2	1
RGS20	8
RGS3	9
RGS4	1
RGS5	1
RGS6	14
RGS7BP	5
RGS9	17
RGS9BP	19
RHBDD1	2
RHBDD2	7
RHBDD3	22
RHBDF1	16
RHBDF2	17
RHBDL1	16
RHBDL2	1
RHBDL3	17
RHBG	1
RHCE	1
RHD	1
RHEB	7
RHEBL1	12
RHNO1	12
RHOA	3
RHOB	2
RHOBTB2	8
RHOC	1
RHOD	11
RHOF	12
RHOG	11
RHOH	4
RHOJ	14
RHOQ	2
RHOT1	17
RHOT2	16
RHOU	1
RHOV	15
RHOXF1	X
RHPN1	8
RHPN1-AS1	8
RHPN2	19
RIBC1	X
RIBC2	22
RIC1	9
RIC3	11
RIC8A	11
RIC8B	12
RICTOR	5
RIF1	2
RILP	17
RILPL1	12
RILPL2	12
RIMBP2	12
RIMBP3	22
RIMBP3C	22
RIMKLA	1
RIMKLB	12
RIMS3	1
RIN1	11
RIN2	20
RIN3	14
RING1	6
RINL	19
RINT1	7
RIOK1	6
RIOK2	5
RIOK3	18
RIPK1	6
RIPK2	8
RIPK3	14
RIPK4	21
RIPPLY3	21
RIT1	1
RITA1	12
RLF	1
RLIM	X
RLN1	9
RLN2	9
RMDN1	8
RMDN2	2
RMDN3	15
RMI1	9
RMI2	16
RMND1	6
RMND5A	2
RMND5B	5
RNASE1	14
RNASE10	14
RNASE2	14
RNASE4	14
RNASE6	14
RNASE7	14
RNASEH1	2
RNASEH2A	19
RNASEH2B	13
RNASEH2C	11
RNASEK	17
RNASEL	1
RNASET2	6
RND1	12
RND2	17
RND3	2
RNF10	12
RNF103	2
RNF11	1
RNF111	15
RNF112	17
RNF113A	X
RNF114	20
RNF115	1
RNF121	11
RNF122	8
RNF123	3
RNF125	18
RNF126	19
RNF126P1	17
RNF128	X
RNF13	3
RNF130	5
RNF133	7
RNF135	17
RNF138	18
RNF139	8
RNF14	5
RNF141	11
RNF144A	2
RNF145	5
RNF146	6
RNF148	7
RNF149	2
RNF150	4
RNF152	18
RNF165	18
RNF166	16
RNF167	17
RNF168	3
RNF169	11
RNF170	8
RNF175	4
RNF180	5
RNF181	2
RNF182	6
RNF183	9
RNF185	22
RNF186	1
RNF187	1
RNF19A	8
RNF19B	1
RNF2	1
RNF20	9
RNF207	1
RNF208	9
RNF212	4
RNF213	17
RNF214	11
RNF215	22
RNF216	7
RNF216P1	7
RNF217	6
RNF219	13
RNF220	1
RNF222	17
RNF24	20
RNF25	2
RNF26	11
RNF31	14
RNF32	7
RNF34	12
RNF38	9
RNF39	6
RNF4	4
RNF40	16
RNF41	12
RNF43	17
RNF44	5
RNF5	6
RNF6	13
RNF7	3
RNF8	6
RNFT1	17
RNFT2	12
RNGTT	6
RNH1	11
RNLS	10
RNMT	18
RNMTL1	17
RNPC3	1
RNPEP	1
RNPS1	16
ROBO1	3
ROBO2	3
ROBO3	11
ROBO4	11
ROCK1	18
ROCK2	2
ROGDI	16
ROM1	11
ROMO1	20
ROPN1B	3
ROPN1L	5
ROR1	1
ROR2	9
RORA	15
RORC	1
RP1L1	8
RP2	X
RP9	7
RP9P	7
RPA1	17
RPA2	1
RPA3	7
RPAIN	17
RPAP1	15
RPAP2	1
RPAP3	12
RPE	2
RPEL1	10
RPF1	1
RPF2	6
RPGR	X
RPGRIP1	14
RPGRIP1L	16
RPH3AL	17
RPIA	2
RPL10	X
RPL10A	6
RPL11	1
RPL12	9
RPL13	16
RPL13A	19
RPL13AP20	12
RPL13AP3	14
RPL13AP6	10
RPL14	3
RPL15	3
RPL17	18
RPL18	19
RPL18A	19
RPL19	17
RPL21	13
RPL22	1
RPL22L1	3
RPL23	17
RPL23A	17
RPL24	3
RPL26	17
RPL26L1	5
RPL27	17
RPL27A	11
RPL28	19
RPL29	3
RPL29P2	17
RPL3	22
RPL30	8
RPL31	2
RPL31P11	1
RPL32	3
RPL34	4
RPL34-AS1	4
RPL35	9
RPL35A	3
RPL36	19
RPL36A	X
RPL36AL	14
RPL37	5
RPL37A	2
RPL38	17
RPL39	X
RPL39L	3
RPL4	15
RPL41	12
RPL5	1
RPL6	12
RPL7	8
RPL7A	9
RPL7L1	6
RPL8	8
RPL9	4
RPLP0	12
RPLP0P2	11
RPLP1	15
RPLP2	11
RPN1	3
RPN2	20
RPP14	3
RPP21	6
RPP25	15
RPP25L	9
RPP30	10
RPP38	10
RPP40	6
RPRD1A	18
RPRD1B	20
RPRD2	1
RPRM	2
RPS10	6
RPS11	19
RPS12	6
RPS13	11
RPS14	5
RPS15	19
RPS15A	16
RPS16	19
RPS17	15
RPS18	6
RPS19	19
RPS19BP1	22
RPS2	16
RPS20	8
RPS21	20
RPS23	5
RPS24	10
RPS25	11
RPS26	12
RPS27	1
RPS27A	2
RPS27L	15
RPS28	19
RPS29	14
RPS3	11
RPS3A	4
RPS4X	X
RPS5	19
RPS6	9
RPS6KA1	1
RPS6KA2	6
RPS6KA3	X
RPS6KA4	11
RPS6KA5	14
RPS6KA6	X
RPS6KB1	17
RPS6KB2	11
RPS6KC1	1
RPS6KL1	14
RPS7	2
RPS8	1
RPS9	19
RPSA	3
RPTOR	17
RPUSD1	16
RPUSD2	15
RPUSD3	3
RPUSD4	11
RQCD1	2
RRAD	16
RRAGA	9
RRAGB	X
RRAGC	1
RRAS	19
RRAS2	11
RRBP1	20
RREB1	6
RRH	4
RRM1	11
RRM2	2
RRM2B	8
RRN3	16
RRNAD1	1
RRP1	21
RRP12	10
RRP15	1
RRP1B	21
RRP36	6
RRP7A	22
RRP7BP	22
RRP8	11
RRP9	3
RRS1	8
RSAD1	17
RSAD2	2
RSBN1	1
RSBN1L	7
RSC1A1	1
RSF1	11
RSG1	1
RSL1D1	16
RSL24D1	15
RSPH1	21
RSPH10B2	7
RSPH14	22
RSPH3	6
RSPH4A	6
RSPH9	6
RSPO3	6
RSPO4	20
RSPRY1	16
RSRC1	3
RSRC2	12
RSRP1	1
RSU1	10
RTBDN	19
RTCA	1
RTCB	22
RTEL1	20
RTF1	15
RTFDC1	20
RTKN	2
RTKN2	10
RTN1	14
RTN2	19
RTN3	11
RTN4	2
RTN4IP1	6
RTN4R	22
RTN4RL1	17
RTN4RL2	11
RTP4	3
RTTN	18
RUFY1	5
RUFY2	10
RUFY3	4
RUNDC1	17
RUNDC3A	17
RUNDC3B	7
RUNX1	21
RUNX1T1	8
RUNX2	6
RUNX3	1
RUSC1	1
RUSC2	9
RUVBL1	3
RUVBL2	19
RWDD1	6
RWDD2A	6
RWDD2B	21
RWDD3	1
RWDD4	4
RXRA	9
RXRB	6
RYBP	3
RYK	3
RYR3	15
S100A10	1
S100A11	1
S100A13	1
S100A14	1
S100A16	1
S100A2	1
S100A3	1
S100A4	1
S100A6	1
S100A8	1
S100A9	1
S100B	21
S100PBP	1
S1PR1	1
S1PR2	19
S1PR3	9
S1PR4	19
S1PR5	19
SAA4	11
SAAL1	11
SAC3D1	11
SACM1L	3
SACS	13
SAE1	19
SAFB	19
SAFB2	19
SAG	2
SALL1	16
SALL2	14
SALL4	20
SAMD10	20
SAMD11	1
SAMD12	8
SAMD13	1
SAMD14	17
SAMD15	14
SAMD3	6
SAMD4A	14
SAMD4B	19
SAMD5	6
SAMD8	10
SAMD9	7
SAMD9L	7
SAMHD1	20
SAMM50	22
SAMSN1	21
SAP130	2
SAP18	13
SAP30	4
SAP30BP	17
SAP30L	5
SAPCD1	6
SAPCD2	9
SAR1A	10
SAR1B	5
SARAF	8
SARDH	9
SARM1	17
SARNP	12
SARS	1
SARS2	19
SART1	11
SART3	12
SASH1	6
SASH3	X
SASS6	1
SAT1	X
SAT2	17
SATB1	3
SATB2	2
SATL1	X
SAV1	14
SAXO2	15
SAYSD1	6
SBDS	7
SBF1	22
SBF2	11
SBK1	16
SBNO1	12
SBNO2	19
SBSPON	8
SC5D	11
SCAF1	19
SCAF11	12
SCAF4	21
SCAF8	6
SCAI	9
SCAMP1	5
SCAMP2	15
SCAMP3	1
SCAMP4	19
SCAMP5	15
SCAND1	20
SCAP	3
SCAPER	15
SCARA3	8
SCARB1	12
SCARB2	4
SCARF1	17
SCARF2	22
SCARNA12	12
SCARNA16	17
SCARNA2	1
SCARNA9	11
SCCPDH	1
SCD5	4
SCFD1	14
SCFD2	4
SCG5	15
SCGB1B2P	19
SCIMP	17
SCLT1	4
SCLY	2
SCMH1	1
SCML1	X
SCML2	X
SCML4	6
SCN11A	3
SCN1B	19
SCN2A	2
SCN2B	11
SCN3A	2
SCN3B	11
SCN4B	11
SCN5A	3
SCN7A	2
SCN8A	12
SCN9A	2
SCNM1	1
SCNN1A	12
SCNN1B	16
SCNN1D	1
SCNN1G	16
SCO1	17
SCO2	22
SCOC	4
SCP2	1
SCPEP1	17
SCRIB	8
SCRN1	7
SCRN2	17
SCRN3	2
SCRT1	8
SCT	11
SCUBE1	22
SCUBE2	11
SCYL1	11
SCYL2	12
SCYL3	1
SDAD1	4
SDC1	2
SDC2	8
SDC3	1
SDC4	20
SDCBP	8
SDCBP2	20
SDCCAG3	9
SDCCAG8	1
SDE2	1
SDF2	17
SDF2L1	22
SDF4	1
SDHA	5
SDHAF1	19
SDHAF2	11
SDHAF3	7
SDHAF4	6
SDHAP1	3
SDHB	1
SDHC	1
SDHD	11
SDK1	7
SDK2	17
SDPR	2
SDR39U1	14
SDR42E1	16
SDS	12
SDSL	12
SEC11A	15
SEC11C	18
SEC13	3
SEC14L1	17
SEC14L2	22
SEC14L3	22
SEC14L4	22
SEC16A	9
SEC16B	1
SEC1P	19
SEC22A	3
SEC22B	1
SEC22C	3
SEC23A	14
SEC23B	20
SEC23IP	10
SEC24A	5
SEC24B	4
SEC24C	10
SEC24D	4
SEC31A	4
SEC31B	10
SEC61A1	3
SEC61A2	10
SEC61B	9
SEC61G	7
SEC62	3
SEC63	6
SECISBP2	9
SECISBP2L	15
SECTM1	17
SEH1L	18
SEL1L	14
SEL1L3	4
SELENBP1	1
SELP	1
SELPLG	12
SEMA3A	7
SEMA3B	3
SEMA3C	7
SEMA3D	7
SEMA3E	7
SEMA3F	3
SEMA3G	3
SEMA4A	1
SEMA4B	15
SEMA4C	2
SEMA4D	9
SEMA4F	2
SEMA4G	10
SEMA5A	5
SEMA5B	3
SEMA6A	5
SEMA6B	19
SEMA6C	1
SEMA6D	15
SEMA7A	15
SENP1	12
SENP2	3
SENP3	17
SENP5	3
SENP6	6
SENP7	3
SENP8	15
SEPHS1	10
SEPHS2	16
SEPN1	1
SEPP1	5
SEPSECS	4
SEPT1	16
SEPT10	2
SEPT11	4
SEPT12	16
SEPT14	7
SEPT2	2
SEPT3	22
SEPT4	17
SEPT5	22
SEPT6	X
SEPT7	7
SEPT8	5
SEPT9	17
SEPW1	19
SERAC1	6
SERBP1	1
SERF1A	5
SERF2	15
SERGEF	11
SERINC1	6
SERINC2	1
SERINC3	20
SERINC4	15
SERINC5	5
SERP1	3
SERP2	13
SERPINA10	14
SERPINA5	14
SERPINB1	6
SERPINB5	18
SERPINB6	6
SERPINB8	18
SERPINB9	6
SERPINC1	1
SERPINE1	7
SERPINE2	2
SERPINF1	17
SERPINF2	17
SERPING1	11
SERPINH1	11
SERPINI1	3
SERTAD1	19
SERTAD2	2
SERTAD3	19
SERTAD4	1
SESN1	6
SESN2	1
SESN3	11
SESTD1	2
SET	9
SETBP1	18
SETD1A	16
SETD1B	12
SETD2	3
SETD3	14
SETD4	21
SETD5	3
SETD6	16
SETD7	4
SETD9	5
SETDB1	1
SETDB2	13
SETMAR	3
SETX	9
SEZ6L2	16
SF1	11
SF3A1	22
SF3A2	19
SF3A3	1
SF3B1	2
SF3B2	11
SF3B3	16
SF3B4	1
SF3B5	6
SF3B6	2
SFI1	22
SFMBT1	3
SFMBT2	10
SFN	1
SFPQ	1
SFR1	10
SFRP1	8
SFRP2	4
SFSWAP	12
SFT2D1	6
SFT2D2	1
SFT2D3	2
SFTPB	2
SFTPD	10
SFXN1	5
SFXN2	10
SFXN3	10
SFXN4	10
SFXN5	2
SGCB	4
SGCD	5
SGCE	7
SGIP1	1
SGK1	6
SGK3	8
SGMS1	10
SGMS2	4
SGOL1	3
SGOL2	2
SGPL1	10
SGPP1	14
SGSH	17
SGSM1	22
SGSM2	17
SGSM3	22
SGTA	19
SGTB	5
SH2B1	16
SH2B2	7
SH2B3	12
SH2D1A	X
SH2D1B	1
SH2D2A	1
SH2D3A	19
SH2D3C	9
SH2D4A	8
SH2D5	1
SH2D6	2
SH3BGRL	X
SH3BGRL2	6
SH3BGRL3	1
SH3BP1	22
SH3BP2	4
SH3BP4	2
SH3BP5	3
SH3BP5L	1
SH3D19	4
SH3D21	1
SH3GL1	19
SH3GL2	9
SH3GL3	15
SH3GLB1	1
SH3GLB2	9
SH3KBP1	X
SH3PXD2A	10
SH3PXD2B	5
SH3RF1	4
SH3RF2	5
SH3RF3	2
SH3TC1	4
SH3TC2	5
SH3YL1	2
SHANK2	11
SHARPIN	8
SHB	9
SHBG	17
SHC1	1
SHC2	19
SHC3	9
SHC4	15
SHCBP1	16
SHE	1
SHF	15
SHFM1	7
SHISA2	13
SHISA3	4
SHISA4	1
SHISA5	3
SHISA6	17
SHISA7	19
SHISA9	16
SHKBP1	19
SHMT1	17
SHMT2	12
SHOC2	10
SHOX	X
SHOX2	3
SHPK	17
SHPRH	6
SHQ1	3
SHROOM1	5
SHROOM2	X
SHROOM3	4
SHROOM4	X
SIAE	11
SIAH1	16
SIAH2	3
SIAH3	13
SIDT1	3
SIDT2	11
SIGIRR	11
SIGLEC1	20
SIGLEC10	19
SIGLEC11	19
SIGLEC14	19
SIGLEC17P	19
SIGLEC5	19
SIGLEC6	19
SIGLEC7	19
SIGLEC8	19
SIGLEC9	19
SIGMAR1	9
SIK1	21
SIK2	11
SIK3	11
SIKE1	1
SIL1	5
SIM2	21
SIMC1	5
SIN3A	15
SIN3B	19
SIPA1	11
SIPA1L1	14
SIPA1L2	1
SIPA1L3	19
SIRPA	20
SIRPB1	20
SIRPB2	20
SIRT1	10
SIRT2	19
SIRT3	11
SIRT4	12
SIRT5	6
SIRT6	19
SIRT7	17
SIT1	9
SIVA1	14
SIX2	2
SIX4	14
SIX5	19
SKA1	18
SKA2	17
SKA3	13
SKAP1	17
SKAP2	7
SKI	1
SKIDA1	10
SKIL	3
SKIV2L	6
SKIV2L2	5
SKOR1	15
SKP1	5
SKP2	5
SLA	8
SLA2	20
SLAIN1	13
SLAIN2	4
SLAMF7	1
SLAMF8	1
SLBP	4
SLC10A3	X
SLC10A4	4
SLC10A5	8
SLC10A6	4
SLC10A7	4
SLC11A1	2
SLC11A2	12
SLC12A2	5
SLC12A4	16
SLC12A5	20
SLC12A6	15
SLC12A7	5
SLC12A8	3
SLC12A9	7
SLC13A1	7
SLC13A3	20
SLC13A4	7
SLC13A5	17
SLC14A2	18
SLC15A1	13
SLC15A2	3
SLC15A3	11
SLC15A4	12
SLC16A1	1
SLC16A11	17
SLC16A12	10
SLC16A13	17
SLC16A14	2
SLC16A2	X
SLC16A3	17
SLC16A4	1
SLC16A5	17
SLC16A7	12
SLC16A8	22
SLC16A9	10
SLC17A5	6
SLC17A7	19
SLC17A9	20
SLC18A2	10
SLC18B1	6
SLC19A1	21
SLC19A2	1
SLC1A1	9
SLC1A4	2
SLC1A5	19
SLC1A6	19
SLC20A1	2
SLC20A2	8
SLC22A1	6
SLC22A11	11
SLC22A15	1
SLC22A16	6
SLC22A17	14
SLC22A18	11
SLC22A23	6
SLC22A25	11
SLC22A3	6
SLC22A4	5
SLC22A5	5
SLC22A9	11
SLC23A1	5
SLC23A2	20
SLC23A3	2
SLC24A1	15
SLC24A3	20
SLC24A5	15
SLC25A1	22
SLC25A10	17
SLC25A11	17
SLC25A12	2
SLC25A13	7
SLC25A14	X
SLC25A15	13
SLC25A16	10
SLC25A17	22
SLC25A18	22
SLC25A19	17
SLC25A20	3
SLC25A21	14
SLC25A22	11
SLC25A23	19
SLC25A24	1
SLC25A25	9
SLC25A26	3
SLC25A27	6
SLC25A28	10
SLC25A29	14
SLC25A3	12
SLC25A30	13
SLC25A32	8
SLC25A33	1
SLC25A34	1
SLC25A35	17
SLC25A36	3
SLC25A37	8
SLC25A38	3
SLC25A39	17
SLC25A4	4
SLC25A40	7
SLC25A41	19
SLC25A42	19
SLC25A43	X
SLC25A44	1
SLC25A45	11
SLC25A46	5
SLC25A48	5
SLC25A5	X
SLC25A5-AS1	X
SLC25A51	9
SLC25A52	18
SLC25A53	X
SLC25A6	X
SLC26A1	4
SLC26A10	12
SLC26A11	17
SLC26A2	5
SLC26A4	7
SLC26A4-AS1	7
SLC26A5	7
SLC26A6	3
SLC26A7	8
SLC26A8	6
SLC27A1	19
SLC27A3	1
SLC27A4	9
SLC27A5	19
SLC27A6	5
SLC28A2	15
SLC28A3	9
SLC29A1	6
SLC29A2	11
SLC29A3	10
SLC2A1	1
SLC2A10	20
SLC2A11	22
SLC2A12	6
SLC2A13	12
SLC2A14	12
SLC2A3	12
SLC2A4	17
SLC2A4RG	20
SLC2A6	9
SLC2A8	9
SLC2A9	4
SLC30A1	1
SLC30A3	2
SLC30A4	15
SLC30A5	5
SLC30A6	2
SLC30A7	1
SLC30A9	4
SLC31A1	9
SLC31A2	9
SLC33A1	3
SLC34A1	5
SLC34A2	4
SLC34A3	9
SLC35A1	6
SLC35A2	X
SLC35A3	1
SLC35A4	5
SLC35A5	3
SLC35B1	17
SLC35B2	6
SLC35B3	6
SLC35B4	7
SLC35C1	11
SLC35C2	20
SLC35D1	1
SLC35D2	9
SLC35E1	19
SLC35E2	1
SLC35E2B	1
SLC35E3	12
SLC35E4	22
SLC35F1	6
SLC35F2	11
SLC35F3	1
SLC35F5	2
SLC35F6	2
SLC35G1	10
SLC35G2	3
SLC36A1	5
SLC36A2	5
SLC36A3	5
SLC36A4	11
SLC37A1	21
SLC37A2	11
SLC37A3	7
SLC37A4	11
SLC38A1	12
SLC38A10	17
SLC38A11	2
SLC38A2	12
SLC38A3	3
SLC38A5	X
SLC38A6	14
SLC38A7	16
SLC38A9	5
SLC39A1	1
SLC39A10	2
SLC39A11	17
SLC39A13	11
SLC39A14	8
SLC39A2	14
SLC39A3	19
SLC39A4	8
SLC39A5	12
SLC39A6	18
SLC39A7	6
SLC39A8	4
SLC39A9	14
SLC3A1	2
SLC3A2	11
SLC41A1	1
SLC41A2	12
SLC41A3	3
SLC43A1	11
SLC43A2	17
SLC43A3	11
SLC44A1	9
SLC44A2	19
SLC44A3	1
SLC44A4	6
SLC44A5	1
SLC45A1	1
SLC45A3	1
SLC45A4	8
SLC46A1	17
SLC46A2	9
SLC46A3	13
SLC47A1	17
SLC47A2	17
SLC48A1	12
SLC4A1	17
SLC4A11	20
SLC4A1AP	2
SLC4A2	7
SLC4A3	2
SLC4A5	2
SLC4A7	3
SLC4A8	12
SLC50A1	1
SLC51A	3
SLC51B	15
SLC52A1	17
SLC52A2	8
SLC52A3	20
SLC5A10	17
SLC5A12	11
SLC5A2	16
SLC5A3	21
SLC5A4	22
SLC5A5	19
SLC5A6	2
SLC5A9	1
SLC6A1	3
SLC6A10P	16
SLC6A11	3
SLC6A12	12
SLC6A14	X
SLC6A15	12
SLC6A16	19
SLC6A2	16
SLC6A20	3
SLC6A6	3
SLC6A8	X
SLC6A9	1
SLC7A1	13
SLC7A11	4
SLC7A14	3
SLC7A3	X
SLC7A4	22
SLC7A5	16
SLC7A6	16
SLC7A6OS	16
SLC7A7	14
SLC7A8	14
SLC7A9	19
SLC8A1	2
SLC8B1	12
SLC9A1	1
SLC9A3	5
SLC9A3R1	17
SLC9A3R2	16
SLC9A4	2
SLC9A5	16
SLC9A6	X
SLC9A7	X
SLC9A8	20
SLC9A9	3
SLC9B1	4
SLC9B2	4
SLC9C1	3
SLCO1C1	12
SLCO2A1	3
SLCO2B1	11
SLCO3A1	15
SLCO4A1	20
SLCO4A1-AS1	20
SLCO4C1	5
SLFN11	17
SLFN12	17
SLFN13	17
SLFN5	17
SLFNL1	1
SLIRP	14
SLIT2	4
SLIT3	5
SLITRK3	3
SLITRK4	X
SLITRK5	13
SLITRK6	13
SLK	10
SLMAP	3
SLPI	20
SLTM	15
SLU7	5
SLURP1	8
SLX1B	16
SLX4	16
SLX4IP	20
SMAD1	4
SMAD2	18
SMAD3	15
SMAD4	18
SMAD5	5
SMAD5-AS1	5
SMAD6	15
SMAD7	18
SMAD9	13
SMAGP	12
SMAP1	6
SMAP2	1
SMARCA1	X
SMARCA2	9
SMARCA4	19
SMARCA5	4
SMARCAD1	4
SMARCAL1	2
SMARCB1	22
SMARCC1	3
SMARCC2	12
SMARCD1	12
SMARCD2	17
SMARCD3	7
SMARCE1	17
SMC1A	X
SMC1B	22
SMC2	9
SMC3	10
SMC4	3
SMC5	9
SMC6	2
SMCHD1	18
SMCO4	11
SMCR8	17
SMDT1	22
SMG1	16
SMG5	1
SMG6	17
SMG7	1
SMG8	17
SMG9	19
SMIM1	1
SMIM10	X
SMIM10L2B	X
SMIM12	1
SMIM13	6
SMIM14	4
SMIM15	5
SMIM19	8
SMIM20	4
SMIM3	5
SMIM4	3
SMIM5	17
SMIM6	17
SMIM7	19
SMIM8	6
SMN1	5
SMN2	5
SMNDC1	10
SMO	7
SMOC1	14
SMOC2	6
SMOX	20
SMPD1	11
SMPD2	6
SMPD3	16
SMPD4	2
SMPDL3A	6
SMPDL3B	1
SMS	X
SMTN	22
SMU1	9
SMUG1	12
SMURF1	7
SMURF2	17
SMYD2	1
SMYD3	1
SMYD4	17
SMYD5	2
SNAI1	20
SNAI2	8
SNAI3	16
SNAI3-AS1	16
SNAP23	15
SNAP29	22
SNAP47	1
SNAPC1	14
SNAPC2	19
SNAPC3	9
SNAPC4	9
SNAPC5	15
SNAPIN	1
SNCA	4
SNCAIP	5
SNCG	10
SND1	7
SNED1	2
SNF8	17
SNHG11	20
SNHG12	1
SNHG20	17
SNHG22	18
SNHG3	1
SNHG7	9
SNHG8	4
SNIP1	1
SNN	16
SNORA10	16
SNORA11	X
SNORA24	4
SNORA25	11
SNORA26	4
SNORA27	13
SNORA31	13
SNORA53	12
SNORA57	11
SNORA6	3
SNORA65	9
SNORA67	17
SNORA72	8
SNORA7B	3
SNORA8	11
SNORA81	3
SNORD116-4	15
SNORD17	20
SNORD32A	19
SNORD36A	9
SNORD89	2
SNPH	20
SNRK	3
SNRNP200	2
SNRNP25	16
SNRNP27	2
SNRNP35	12
SNRNP40	1
SNRNP48	6
SNRNP70	19
SNRPA	19
SNRPA1	15
SNRPB	20
SNRPB2	20
SNRPC	6
SNRPD1	18
SNRPD2	19
SNRPD3	22
SNRPE	1
SNRPF	12
SNRPG	2
SNRPN	15
SNTA1	20
SNTB1	8
SNTB2	16
SNTG2	2
SNTN	3
SNUPN	15
SNURF	15
SNW1	14
SNX1	15
SNX11	17
SNX12	X
SNX13	7
SNX14	6
SNX15	11
SNX16	8
SNX17	2
SNX18	5
SNX19	11
SNX2	5
SNX20	16
SNX21	20
SNX22	15
SNX24	5
SNX25	4
SNX27	1
SNX29	16
SNX3	6
SNX30	9
SNX32	11
SNX33	15
SNX4	3
SNX5	20
SNX6	14
SNX7	1
SNX8	7
SNX9	6
SOAT1	1
SOAT2	12
SOBP	6
SOCS1	16
SOCS2	12
SOCS3	17
SOCS4	14
SOCS5	2
SOCS6	18
SOCS7	17
SOD1	21
SOD2	6
SOD3	4
SOGA1	20
SOHLH1	9
SOHLH2	13
SON	21
SORBS1	10
SORBS2	4
SORBS3	8
SORCS1	10
SORCS2	4
SORL1	11
SORT1	1
SOS1	2
SOS2	14
SOWAHA	5
SOWAHB	4
SOWAHC	2
SOWAHD	X
SOX10	22
SOX12	20
SOX13	1
SOX15	17
SOX17	8
SOX18	20
SOX2-OT	3
SOX4	6
SOX5	12
SOX7	8
SOX8	16
SOX9	17
SP1	12
SP100	2
SP110	2
SP140L	2
SP2	17
SP3	2
SP4	7
SP5	2
SP6	17
SPA17	11
SPACA4	19
SPAG1	8
SPAG16	2
SPAG4	20
SPAG5	17
SPAG6	10
SPAG7	17
SPAG8	9
SPAG9	17
SPARC	5
SPARCL1	4
SPAST	2
SPATA12	3
SPATA13	13
SPATA17	1
SPATA18	4
SPATA2	20
SPATA20	17
SPATA21	1
SPATA24	5
SPATA25	20
SPATA2L	16
SPATA32	17
SPATA33	16
SPATA4	4
SPATA5	4
SPATA5L1	15
SPATA6	1
SPATA6L	9
SPATA7	14
SPATA9	5
SPATC1L	21
SPATS2	12
SPATS2L	2
SPC24	19
SPC25	2
SPCS1	3
SPCS2	11
SPCS3	4
SPDEF	6
SPDL1	5
SPDYA	2
SPDYE1	7
SPDYE2	7
SPDYE3	7
SPDYE5	7
SPDYE6	7
SPDYE7P	7
SPECC1	17
SPECC1L	22
SPEF1	20
SPEF2	5
SPEN	1
SPESP1	15
SPG11	15
SPG20	13
SPG21	15
SPG7	16
SPHAR	1
SPHK1	17
SPHK2	19
SPI1	11
SPIC	12
SPICE1	3
SPIDR	8
SPIN1	9
SPIN2A	X
SPIN2B	X
SPIN3	X
SPIN4	X
SPINK2	4
SPINT1	15
SPINT2	19
SPIRE1	18
SPIRE2	16
SPN	16
SPNS1	16
SPNS2	17
SPNS3	17
SPOCK1	5
SPOCK2	10
SPON2	4
SPOP	17
SPOPL	2
SPPL2A	15
SPPL2B	19
SPPL3	12
SPR	2
SPRED1	15
SPRED2	2
SPRED3	19
SPRN	10
SPRTN	1
SPRY1	4
SPRY2	13
SPRY3	X
SPRY4	5
SPRYD3	12
SPRYD4	12
SPRYD7	13
SPSB1	1
SPSB2	12
SPSB3	16
SPTA1	1
SPTAN1	9
SPTB	14
SPTBN1	2
SPTBN2	11
SPTBN4	19
SPTBN5	15
SPTLC1	9
SPTLC2	14
SPTLC3	20
SPTSSA	14
SPTY2D1	11
SQRDL	15
SQSTM1	5
SRA1	5
SRBD1	2
SRC	20
SRCAP	16
SRCIN1	17
SRD5A3	4
SREBF1	17
SREBF2	22
SREK1	5
SREK1IP1	5
SRF	6
SRFBP1	5
SRGAP1	12
SRGAP2	1
SRGAP3	3
SRGN	10
SRI	7
SRM	1
SRMS	20
SRP14	15
